瘤痢,瘤痢疙,老矫,扁柯(∑C),扁柯 QC敲贰弊,碍荐樊(mm),碍荐樊 QC敲贰弊,浅加(m/s),浅加 QC敲贰弊,浅氢(16规困),浅氢 QC敲贰弊,嚼档(%),嚼档 QC敲贰弊,刘扁拘(hPa),捞浇痢柯档(∑C),泅瘤扁拘(hPa),泅瘤扁拘 QC敲贰弊,秦搁扁拘(hPa),秦搁扁拘 QC敲贰弊,老炼(hr),老炼 QC敲贰弊,老荤(MJ/m2),利汲(cm),3矫埃脚利汲(cm),傈款樊(10盒困),吝窍摸款樊(10盒困),款屈(款屈距绢),弥历款绊(100m ),矫沥(10m),瘤搁惑怕(瘤搁惑怕内靛),泅惑锅龋(惫郴侥),瘤搁柯档(∑C),瘤搁柯档 QC敲贰弊,5cm 瘤吝柯档(∑C),10cm 瘤吝柯档(∑C),20cm 瘤吝柯档(∑C),30cm 瘤吝柯档(∑C)
192,柳林,2017-03-21 19:00,10.5,0,,9,2.4,0,340,0,31,0,3.9,-5.9,1012.8,0,1016.5,0,0,0,.03,,,,,,,2000,,,7.7,0,,,,
192,柳林,2017-03-21 20:00,9.4,0,,9,2.1,0,360,0,31,0,3.6,-6.9,1013.8,0,1017.5,0,,9,,,,,,,,2000,,,6.3,0,,,,
192,柳林,2017-03-21 21:00,8.6,0,,9,1.6,0,360,0,34,0,3.8,-6.4,1015.1,0,1018.8,0,,9,,,,,,,,2000,,,5.3,0,,,,
192,柳林,2017-03-21 22:00,6.4,0,,9,.1,0,0,0,46,0,4.4,-4.4,1016.4,0,1020.1,0,,9,,,,,,,,1980,,,4.2,0,,,,
192,柳林,2017-03-21 23:00,4.1,0,,9,.7,0,360,0,59,0,4.8,-3.2,1016.5,0,1020.3,0,,9,,,,,,,,1753,,,3.3,0,,,,
192,柳林,2017-03-22 00:00,2.7,0,,9,.3,0,0,0,67,0,5,-2.8,1017,0,1020.8,0,,9,,,,,,,,1465,,,2.5,0,,,,
192,柳林,2017-03-22 01:00,1.7,0,,,0,0,0,0,71,0,4.9,-3,1016.8,0,1020.6,0,,9,,,,,,,,1370,,,1.8,0,,,,
192,柳林,2017-03-22 02:00,.7,0,,,0,0,0,0,78,0,5,-2.7,1017.4,0,1021.2,0,,9,,,,,,,,1229,,,1.2,0,,,,
192,柳林,2017-03-22 03:00,.1,0,,,.3,0,0,0,83,0,5.1,-2.4,1017.3,0,1021.1,0,,9,,,,,,,,1066,,,.6,0,,,,
192,柳林,2017-03-22 04:00,-.9,0,,,.2,0,0,0,84,0,4.8,-3.2,1016.9,0,1020.7,0,,9,,,,,,,,1034,,,.2,0,,,,
192,柳林,2017-03-22 05:00,-.9,0,,,.1,0,0,0,86,0,4.9,-2.9,1016.9,0,1020.7,0,,9,,,,,,,,958,,,.2,0,,,,
192,柳林,2017-03-22 06:00,-.7,0,,,.1,0,0,0,87,0,5.1,-2.5,1018,0,1021.8,0,,9,,,,,,,,909,,,.3,0,,,,
192,柳林,2017-03-22 07:00,-.5,0,,,.6,0,70,0,85,0,5,-2.7,1018.3,0,1022.1,0,0,0,.02,,,,,,,761,,,.6,0,,,,
192,柳林,2017-03-22 08:00,1.8,0,,,.2,0,0,0,78,0,5.4,-1.6,1018.4,0,1022.2,0,.1,0,.2,,,,,,,955,,,3.3,0,,,,
192,柳林,2017-03-22 09:00,4.5,0,,,.3,0,0,0,61,0,5.2,-2.3,1018.6,0,1022.4,0,0,0,.47,,,,,,,1246,,,7.4,0,,,,
192,柳林,2017-03-22 10:00,6.7,0,,,.8,0,200,0,56,0,5.5,-1.4,1018.5,0,1022.2,0,0,0,.75,,,,,,,1307,,,11.2,0,,,,
192,柳林,2017-03-22 11:00,9,0,,,.9,0,270,0,43,0,4.9,-2.9,1018.3,0,1022,0,.2,0,1,,,,,,,1536,,,15.2,0,,,,
192,柳林,2017-03-22 12:00,10.6,0,,,1.3,0,270,0,30,0,3.8,-6.2,1017.6,0,1021.3,0,1,0,1.55,,,,,,,1452,,,19.3,0,,,,
192,柳林,2017-03-22 13:00,12.4,0,,,1.7,0,340,0,27,0,3.9,-6.1,1017.1,0,1020.8,0,1,0,1.73,,,,,,,1304,,,21.6,0,,,,
192,柳林,2017-03-22 14:00,13.6,0,,,1,0,50,0,27,0,4.2,-5,1016.3,0,1019.9,0,1,0,1.69,,,,,,,1189,,,22.5,0,,,,
192,柳林,2017-03-22 15:00,13.7,0,,,2.3,0,180,0,27,0,4.2,-4.9,1015.6,0,1019.2,0,.8,0,1.37,,,,,,,1099,,,21.2,0,,,,
192,柳林,2017-03-22 16:00,12.9,0,,,2.5,0,140,0,26,0,3.9,-6.1,1015.3,0,1018.9,0,.6,0,.94,,,,,,,1240,,,16.8,0,,,,
192,柳林,2017-03-22 17:00,12.2,0,,,1.8,0,160,0,29,0,4.1,-5.3,1015.6,0,1019.3,0,.1,0,.49,,,,,,,1294,,,13.2,0,,,,
192,柳林,2017-03-22 18:00,11.4,0,,,1.4,0,160,0,35,0,4.7,-3.5,1015.5,0,1019.2,0,0,0,.18,,,,,,,1189,,,10.9,0,,,,
192,柳林,2017-03-22 19:00,10.2,0,,,.8,0,340,0,45,0,5.6,-1.2,1015.9,0,1019.6,0,0,0,.01,,,,,,,1045,,,9,0,,,,
192,柳林,2017-03-22 20:00,9.6,0,,,.9,0,140,0,49,0,5.8,-.6,1016.1,0,1019.8,0,,9,,,,,,,,1041,,,8.1,0,,,,
192,柳林,2017-03-22 21:00,9.1,0,,,.3,0,0,0,51,0,5.9,-.5,1017.1,0,1020.8,0,,9,,,,,,,,1167,,,7.6,0,,,,
192,柳林,2017-03-22 22:00,7.7,0,,,.4,0,0,0,61,0,6.4,.6,1017.3,0,1021,0,,9,,,,,,,,988,,,7.2,0,,,,
192,柳林,2017-03-22 23:00,6.6,0,,,.2,0,0,0,66,0,6.4,.6,1017.2,0,1020.9,0,,9,,,,,,,,929,,,6.8,0,,,,
192,柳林,2017-03-23 00:00,6.3,0,,,.2,0,0,0,69,0,6.6,1,1016.9,0,1020.6,0,,9,,,,,,,,876,,,6.5,0,,,,
192,柳林,2017-03-23 01:00,5.9,0,,,0,0,0,0,72,0,6.7,1.2,1016.3,0,1020,0,,9,,,,,,,,838,,,6.1,0,,,,
192,柳林,2017-03-23 02:00,5.5,0,,,.3,0,0,0,74,0,6.7,1.2,1016.7,0,1020.5,0,,9,,,,,,,,823,,,5.9,0,,,,
192,柳林,2017-03-23 03:00,5.8,0,,,.3,0,0,0,73,0,6.7,1.3,1016.3,0,1020,0,,9,,,,,,,,839,,,5.8,0,,,,
192,柳林,2017-03-23 04:00,5.4,0,,,.4,0,0,0,77,0,6.9,1.6,1016.4,0,1020.2,0,,9,,,,,,,,708,,,5.7,0,,,,
192,柳林,2017-03-23 05:00,5.5,0,,,.4,0,0,0,77,0,6.9,1.7,1016.7,0,1020.5,0,,9,,,,,,,,734,,,5.7,0,,,,
192,柳林,2017-03-23 06:00,5.3,0,,,.7,0,50,0,77,0,6.8,1.5,1016.3,0,1020.1,0,,9,,,,,,,,687,,,5.4,0,,,,
192,柳林,2017-03-23 07:00,5.3,0,,,.2,0,0,0,75,0,6.7,1.2,1016.5,0,1020.3,0,0,0,0,,,,,,,687,,,5.5,0,,,,
192,柳林,2017-03-23 08:00,6.6,0,,,.4,0,0,0,71,0,6.9,1.7,1017,0,1020.7,0,0,0,.15,,,,,,,719,,,7.6,0,,,,
192,柳林,2017-03-23 09:00,8,0,,,.9,0,340,0,60,0,6.4,.6,1017.2,0,1020.9,0,0,0,.34,,,,,,,1163,,,9.7,0,,,,
192,柳林,2017-03-23 10:00,9.1,0,,,1.1,0,270,0,53,0,6.1,0,1017.3,0,1021,0,0,0,.56,,,,,,,1314,,,11.9,0,,,,
192,柳林,2017-03-23 11:00,11.4,0,,,.8,0,230,0,39,0,5.3,-2,1016.6,0,1020.3,0,.1,0,.73,,,,,,,1701,,,16.5,0,,,,
192,柳林,2017-03-23 12:00,13.4,0,,,1.2,0,200,0,24,0,3.7,-6.8,1015.8,0,1019.4,0,.6,0,1.36,,,,,,,1957,,,19.6,0,,,,
192,柳林,2017-03-23 13:00,14.5,0,,,1.7,0,270,0,18,0,3,-9.5,1015.2,0,1018.8,0,.6,0,1.39,,,,,,,2000,,,21.5,0,,,,
192,柳林,2017-03-23 14:00,15.5,0,,,1.7,0,270,0,15,0,2.6,-11,1014.5,0,1018.1,0,.5,0,1.33,,,,,,,1976,,,21.2,0,,,,
192,柳林,2017-03-23 15:00,16,0,,,2.1,0,250,0,16,0,2.9,-9.8,1013.7,0,1017.3,0,.4,0,1.14,,,,,,,2000,,,21.3,0,,,,
192,柳林,2017-03-23 16:00,15.9,0,,,1.4,0,230,0,22,0,4,-5.8,1013.3,0,1016.9,0,.5,0,.89,,,,,,,1909,,,19.3,0,,,,
192,柳林,2017-03-23 17:00,15.8,0,,,1.4,0,110,0,23,0,4.1,-5.3,1013.1,0,1016.7,0,1,0,.83,,,,,,,1862,,,17.1,0,,,,
192,柳林,2017-03-23 18:00,14.4,0,,,1.6,0,180,0,24,0,3.9,-5.9,1013.2,0,1016.8,0,.9,0,.36,,,,,,,1967,,,12.5,0,,,,
192,柳林,2017-03-23 19:00,11.4,0,,,.9,0,290,0,36,0,4.9,-3.1,1014.1,0,1017.8,0,0,0,.02,,,,,,,1948,,,8.9,0,,,,
192,柳林,2017-03-23 20:00,8.2,0,,,.5,0,90,0,51,0,5.6,-1.3,1015.2,0,1018.9,0,,9,,,,,,,,1534,,,7,0,,,,
192,柳林,2017-03-23 21:00,7.7,0,,,.7,0,90,0,53,0,5.6,-1.2,1016.1,0,1019.8,0,,9,,,,,,,,1498,,,5.7,0,,,,
192,柳林,2017-03-23 22:00,5.4,0,,,.5,0,70,0,60,0,5.4,-1.7,1016.7,0,1020.5,0,,9,,,,,,,,1145,,,4.6,0,,,,
192,柳林,2017-03-23 23:00,4.4,0,,,.4,0,0,0,63,0,5.3,-2,1017,0,1020.8,0,,9,,,,,,,,881,,,3.8,0,,,,
192,柳林,2017-03-24 00:00,4.1,0,,,0,0,0,0,68,0,5.6,-1.2,1017.7,0,1021.5,0,,9,,,,,,,,784,,,3.4,0,,,,
192,柳林,2017-03-24 01:00,3.4,0,,,.2,0,0,0,69,0,5.4,-1.7,1017.7,0,1021.5,0,,9,,,,,,,,613,,,2.9,0,,,,
192,柳林,2017-03-24 02:00,2.9,0,,,.1,0,0,0,71,0,5.4,-1.8,1018.2,0,1022,0,,9,,,,,,,,552,,,2.5,0,,,,
192,柳林,2017-03-24 03:00,2.7,0,,,.1,0,0,0,74,0,5.5,-1.4,1019,0,1022.8,0,,9,,,,,,,,543,,,2.9,0,,,,
192,柳林,2017-03-24 04:00,2.3,0,,,.3,0,0,0,77,0,5.6,-1.3,1018.7,0,1022.5,0,,9,,,,,,,,486,,,2.3,0,,,,
192,柳林,2017-03-24 05:00,2.5,0,,,.6,0,250,0,78,0,5.7,-.9,1018.3,0,1022.1,0,,9,,,,,,,,459,,,2.2,0,,,,
192,柳林,2017-03-24 06:00,3.4,0,,,.5,0,90,0,77,0,6,-.2,1018.8,0,1022.6,0,,9,,,,,,,,473,,,4.1,0,,,,
192,柳林,2017-03-24 07:00,4.1,0,,,.2,0,0,0,76,0,6.2,.2,1018.9,0,1022.7,0,0,0,.01,,,,,,,463,,,4.4,0,,,,
192,柳林,2017-03-24 08:00,5.7,0,,,0,0,0,0,72,0,6.6,1,1019.3,0,1023.1,0,0,0,.14,,,,,,,462,,,6.5,0,,,,
192,柳林,2017-03-24 09:00,7.9,0,,,.3,0,0,0,67,0,7.1,2.1,1019.2,0,1022.9,0,0,0,.34,,,,,,,712,,,9.5,0,,,,
192,柳林,2017-03-24 10:00,9.4,0,,,1.2,0,110,0,58,0,6.8,1.5,1019.2,0,1022.9,0,0,0,.49,,,,,,,1176,,,12.2,0,,,,
192,柳林,2017-03-24 11:00,10.3,0,,,1.9,0,90,0,51,0,6.3,.5,1018.7,0,1022.4,0,.1,0,.93,,,,,,,1278,,,15.9,0,,,,
192,柳林,2017-03-24 12:00,11.5,0,,,1.4,0,90,0,47,0,6.3,.5,1018.4,0,1022.1,0,0,0,.89,,,,,,,1580,,,16.6,0,,,,
192,柳林,2017-03-24 13:00,12.9,0,,,1.5,0,20,0,43,0,6.4,.6,1018.1,0,1021.7,0,.4,0,1.25,,,,,,,1333,,,20.2,0,,,,
192,柳林,2017-03-24 14:00,12.8,0,,,2.9,0,90,0,42,0,6.2,.1,1017,0,1020.6,0,.1,0,.89,,,,,,,1687,,,18.2,0,,,,
192,柳林,2017-03-24 15:00,12.4,0,,,1.7,0,140,0,44,0,6.3,.4,1016,0,1019.6,0,.1,0,.65,,,,,,,1772,,,15.8,0,,,,
192,柳林,2017-03-24 16:00,11.7,0,,,1.9,0,160,0,47,0,6.4,.7,1015.5,0,1019.2,0,0,0,.25,,,,,,,1863,,,13.4,0,,,,
192,柳林,2017-03-24 17:00,11.7,0,,,2.4,0,140,0,44,0,6.1,-.1,1015.5,0,1019.2,0,0,0,.4,,,,,,,1951,,,13,0,,,,
192,柳林,2017-03-24 18:00,10.8,0,,,2.4,0,110,0,47,0,6.1,0,1016.2,0,1019.9,0,0,0,.15,,,,,,,1991,,,10.7,0,,,,
192,柳林,2017-03-24 19:00,9.4,0,,,1.6,0,110,0,53,0,6.2,.2,1016.9,0,1020.6,0,0,0,.01,,,,,,,2000,,,9,0,,,,
192,柳林,2017-03-24 20:00,9.2,0,,,2.2,0,110,0,52,0,6.1,-.1,1017.6,0,1021.3,0,,9,,,,,,,,2000,,,8.4,0,,,,
192,柳林,2017-03-24 21:00,8.9,0,,,1,0,140,0,53,0,6.1,-.1,1017.9,0,1021.6,0,,9,,,,,,,,2000,,,8.3,0,,,,
192,柳林,2017-03-24 22:00,9,0,,,.3,0,0,0,53,0,6.1,0,1018.4,0,1022.1,0,,9,,,,,,,,2000,,,8.2,0,,,,
192,柳林,2017-03-24 23:00,7.4,0,,9,.1,0,0,0,71,0,7.3,2.4,1017.7,0,1021.4,0,,9,,,,,,,,1476,,,7.9,0,,,,
192,柳林,2017-03-25 00:00,7.2,0,0,0,.9,0,320,0,81,0,8.2,4.1,1017.6,0,1021.3,0,,9,,,,,,,,1110,,,7.7,0,,,,
192,柳林,2017-03-25 01:00,6.8,0,,9,.4,0,0,0,85,0,8.4,4.4,1017.4,0,1021.1,0,,9,,,,,,,,738,,,7.6,0,,,,
192,柳林,2017-03-25 02:00,7,0,,9,.6,0,290,0,84,0,8.4,4.4,1017.6,0,1021.3,0,,9,,,,,,,,791,,,7.4,0,,,,
192,柳林,2017-03-25 03:00,6.4,0,0,0,0,0,0,0,89,0,8.5,4.7,1017.2,0,1020.9,0,,9,,,,,,,,553,,,7.3,0,,,,
192,柳林,2017-03-25 04:00,6.4,0,,9,.4,0,0,0,89,0,8.5,4.7,1017,0,1020.7,0,,9,,,,,,,,608,,,7.2,0,,,,
192,柳林,2017-03-25 05:00,6.4,0,,9,1,0,340,0,85,0,8.1,4,1017.1,0,1020.8,0,,9,,,,,,,,852,,,7,0,,,,
192,柳林,2017-03-25 06:00,6.2,0,.8,0,1,0,340,0,84,0,7.9,3.6,1017.2,0,1020.9,0,,9,,,,,,,,708,,,6.8,0,,,,
192,柳林,2017-03-25 07:00,6.1,0,,9,.6,0,340,0,85,0,8,3.7,1017.3,0,1021,0,0,0,0,,,,,,,443,,,6.8,0,,,,
192,柳林,2017-03-25 08:00,6.3,0,,9,.8,0,320,0,86,0,8.2,4.1,1017.2,0,1020.9,0,0,0,.07,,,,,,,479,,,7.9,0,,,,
192,柳林,2017-03-25 09:00,6.7,0,.6,0,.7,0,340,0,85,0,8.3,4.3,1017.3,0,1021,0,0,0,.18,,,,,,,654,,,8.8,0,,,,
192,柳林,2017-03-25 10:00,7.2,0,,9,1.3,0,340,0,83,0,8.4,4.4,1017.1,0,1020.8,0,0,0,.31,,,,,,,798,,,11.1,0,,,,
192,柳林,2017-03-25 11:00,7.1,0,,9,1.4,0,340,0,82,0,8.2,4.2,1017,0,1020.7,0,.1,0,.26,,,,,,,826,,,9.8,0,,,,
192,柳林,2017-03-25 12:00,7.2,0,.1,0,2.7,0,340,0,81,0,8.2,4.1,1016.7,0,1020.4,0,0,0,.42,,,,,,,934,,,11.8,0,,,,
192,柳林,2017-03-25 13:00,7.1,0,,9,1.7,0,320,0,81,0,8.1,4,1016.1,0,1019.8,0,0,0,.47,,,,,,,1737,,,10.4,0,,,,
192,柳林,2017-03-25 14:00,7.2,0,,9,1.9,0,290,0,80,0,8.1,3.9,1015.5,0,1019.2,0,0,0,.44,,,,,,,2000,,,11.6,0,,,,
192,柳林,2017-03-25 15:00,6.6,0,1.4,0,1.7,0,320,0,85,0,8.2,4.2,1015.4,0,1019.1,0,0,0,.14,,,,,,,764,,,9.4,0,,,,
192,柳林,2017-03-25 16:00,6.8,0,,9,1.2,0,290,0,83,0,8.2,4.1,1015.4,0,1019.1,0,0,0,.21,,,,,,,1235,,,9.6,0,,,,
192,柳林,2017-03-25 17:00,6.6,0,,9,1,0,320,0,85,0,8.2,4.2,1015.8,0,1019.5,0,0,0,.12,,,,,,,872,,,9,0,,,,
192,柳林,2017-03-25 18:00,6.2,0,3.4,0,.4,0,0,0,85,0,8,3.8,1016.1,0,1019.8,0,0,0,.04,,,,,,,791,,,8.1,0,,,,
192,柳林,2017-03-25 19:00,6,0,,9,2.4,0,110,0,87,0,8.1,3.9,1016.4,0,1020.1,0,0,0,0,,,,,,,590,,,7.4,0,,,,
192,柳林,2017-03-25 20:00,6,0,,9,2.3,0,70,0,86,0,8,3.8,1016.7,0,1020.4,0,,9,,,,,,,,1413,,,6.9,0,,,,
192,柳林,2017-03-25 21:00,5.8,0,3.1,0,.8,0,20,0,87,0,8,3.7,1017.2,0,1021,0,,9,,,,,,,,983,,,6.9,0,,,,
192,柳林,2017-03-25 22:00,5.4,0,,9,.7,0,360,0,87,0,7.8,3.4,1017.3,0,1021.1,0,,9,,,,,,,,916,,,6.6,0,,,,
192,柳林,2017-03-25 23:00,5.2,0,,9,.7,0,320,0,86,0,7.6,3,1017.1,0,1020.9,0,,9,,,,,,,,1912,,,6.5,0,,,,
192,柳林,2017-03-26 00:00,5,0,1.5,0,.6,0,50,0,85,0,7.4,2.6,1016.8,0,1020.6,0,,9,,,,,,,,1887,,,6.3,0,,,,
192,柳林,2017-03-26 01:00,5,0,,9,.9,0,360,0,86,0,7.5,2.8,1016.4,0,1020.2,0,,9,,,,,,,,1941,,,6.1,0,,,,
192,柳林,2017-03-26 02:00,4.7,0,,9,.5,0,90,0,88,0,7.5,2.8,1016.3,0,1020.1,0,,9,,,,,,,,1992,,,5.7,0,,,,
192,柳林,2017-03-26 03:00,4.3,0,.1,0,.8,0,20,0,90,0,7.4,2.7,1016,0,1019.8,0,,9,,,,,,,,1145,,,5.2,0,,,,
192,柳林,2017-03-26 04:00,4.2,0,,9,.2,0,0,0,91,0,7.5,2.8,1015.2,0,1019,0,,9,,,,,,,,965,,,5.1,0,,,,
192,柳林,2017-03-26 05:00,4,0,,9,0,0,0,0,91,0,7.4,2.6,1014.9,0,1018.7,0,,9,,,,,,,,567,,,4.8,0,,,,
192,柳林,2017-03-26 06:00,3.6,0,,9,.3,0,0,0,92,0,7.3,2.4,1015.3,0,1019.1,0,,9,,,,,,,,369,,,4.5,0,,,,
192,柳林,2017-03-26 07:00,3.6,0,,9,.1,0,0,0,92,0,7.3,2.4,1015,0,1018.8,0,0,0,.02,,,,,,,345,,,4.5,0,,,,
192,柳林,2017-03-26 08:00,4.3,0,,9,.3,0,0,0,92,0,7.6,3.1,1015.4,0,1019.2,0,0,0,.14,,,,,,,495,,,5.4,0,,,,
192,柳林,2017-03-26 09:00,6,0,,9,1.3,0,20,0,81,0,7.5,2.9,1015.8,0,1019.5,0,.2,0,.42,,,,,,,561,,,9.3,0,,,,
192,柳林,2017-03-26 10:00,7,0,,9,1,0,20,0,75,0,7.5,2.8,1015.8,0,1019.5,0,.2,0,.74,,,,,,,662,,,11.7,0,,,,
192,柳林,2017-03-26 11:00,8.6,0,,9,1.1,0,290,0,65,0,7.2,2.3,1015.3,0,1019,0,.5,0,1.14,,,,,,,750,,,15.1,0,,,,
192,柳林,2017-03-26 12:00,10.7,0,,9,1.9,0,140,0,53,0,6.8,1.4,1014.5,0,1018.2,0,.8,0,1.59,,,,,,,825,,,20.7,0,,,,
192,柳林,2017-03-26 13:00,11.6,0,,9,1.7,0,160,0,45,0,6.1,0,1013.5,0,1017.2,0,1,0,2.07,,,,,,,967,,,24,0,,,,
192,柳林,2017-03-26 14:00,7.9,0,,9,3.7,0,270,0,67,0,7.1,2.1,1013.3,0,1017,0,.3,0,.79,,,,,,,1187,,,13,0,,,,
192,柳林,2017-03-26 15:00,8.7,0,.6,0,1.7,0,70,0,69,0,7.7,3.3,1012.8,0,1016.5,0,0,0,.36,,,,,,,1387,,,15.3,0,,,,
192,柳林,2017-03-26 16:00,9.2,0,,9,2,0,110,0,62,0,7.2,2.2,1012.6,0,1016.3,0,.5,0,.98,,,,,,,1079,,,15.2,0,,,,
192,柳林,2017-03-26 17:00,9.5,0,,9,2.2,0,110,0,60,0,7.1,2.1,1012.4,0,1016.1,0,.5,0,.62,,,,,,,1471,,,13.7,0,,,,
192,柳林,2017-03-26 18:00,8.1,0,0,0,2,0,110,0,72,0,7.7,3.3,1013,0,1016.7,0,0,0,.19,,,,,,,818,,,10.5,0,,,,
192,柳林,2017-03-26 19:00,7.6,0,,9,1.7,0,20,0,75,0,7.8,3.4,1013.5,0,1017.2,0,0,0,.01,,,,,,,796,,,9.2,0,,,,
192,柳林,2017-03-26 20:00,6.2,0,,9,.6,0,110,0,79,0,7.5,2.8,1014,0,1017.7,0,,9,,,,,,,,678,,,7.2,0,,,,
192,柳林,2017-03-26 21:00,5.9,0,,9,.6,0,70,0,85,0,7.8,3.5,1014.6,0,1018.3,0,,9,,,,,,,,488,,,7.1,0,,,,
192,柳林,2017-03-26 22:00,5.9,0,,9,.2,0,0,0,85,0,7.8,3.5,1015.3,0,1019,0,,9,,,,,,,,434,,,7.4,0,,,,
192,柳林,2017-03-26 23:00,5.7,0,,9,.6,0,110,0,88,0,8,3.8,1015.3,0,1019,0,,9,,,,,,,,366,,,7.1,0,,,,
192,柳林,2017-03-27 00:00,4.8,0,0,0,.6,0,360,0,85,0,7.3,2.4,1015.6,0,1019.4,0,,9,,,,,,,,433,,,5.1,0,,,,
192,柳林,2017-03-27 01:00,3.4,0,,,.5,0,20,0,86,0,6.7,1.2,1015.8,0,1019.6,0,,9,,,,,,,,487,,,3.7,0,,,,
192,柳林,2017-03-27 02:00,2.4,0,,,.8,0,90,0,89,0,6.4,.7,1015.7,0,1019.5,0,,9,,,,,,,,444,,,2.8,0,,,,
192,柳林,2017-03-27 03:00,1.5,0,,,.4,0,0,0,90,0,6.1,0,1015.1,0,1018.9,0,,9,,,,,,,,279,,,2.1,0,,,,
192,柳林,2017-03-27 04:00,.8,0,,,.4,0,0,0,91,0,5.9,-.5,1015.2,0,1019,0,,9,,,,,,,,279,,,1.5,0,,,,
192,柳林,2017-03-27 05:00,.3,0,,,.2,0,0,0,91,0,5.7,-1,1015.5,0,1019.3,0,,9,,,,,,,,293,,,1.2,0,,,,
192,柳林,2017-03-27 06:00,-.3,0,,,.4,0,0,0,92,0,5.5,-1.4,1016.2,0,1020,0,,9,,,,,,,,240,,,.7,0,,,,
192,柳林,2017-03-27 07:00,.1,0,,,.2,0,0,0,91,0,5.6,-1.1,1016.2,0,1020,0,0,0,.03,,,,,,,285,,,1.1,0,,,,
192,柳林,2017-03-27 08:00,2.9,0,,,.3,0,0,0,89,0,6.7,1.2,1016.9,0,1020.7,0,.6,0,.29,,,,,,,459,,,4.7,0,,,,
192,柳林,2017-03-27 09:00,5.3,0,,,.6,0,110,0,71,0,6.3,.4,1017.1,0,1020.9,0,1,0,.75,,,,,,,742,,,10,0,,,,
192,柳林,2017-03-27 10:00,8.9,0,,,.8,0,340,0,46,0,5.2,-2.1,1016.9,0,1020.6,0,1,0,1.27,,,,,,,1262,,,15.9,0,,,,
192,柳林,2017-03-27 11:00,10.5,0,,,2.1,0,270,0,41,0,5.2,-2.2,1016.6,0,1020.3,0,1,0,1.64,,,,,,,1428,,,19.3,0,,,,
192,柳林,2017-03-27 12:00,10.7,0,,,1.3,0,340,0,40,0,5.2,-2.3,1016.5,0,1020.2,0,.9,0,1.55,,,,,,,1852,,,17.3,0,,,,
192,柳林,2017-03-27 13:00,11.6,0,,,1.1,0,290,0,37,0,5,-2.6,1016.3,0,1020,0,.4,0,1.07,,,,,,,1811,,,20.8,0,,,,
192,柳林,2017-03-27 14:00,11.2,0,,,2.9,0,270,0,33,0,4.4,-4.5,1015.8,0,1019.5,0,.4,0,1.1,,,,,,,1696,,,15.8,0,,,,
192,柳林,2017-03-27 15:00,11.7,0,,,3,0,320,0,32,0,4.4,-4.4,1015.4,0,1019.1,0,.8,0,1.51,,,,,,,1291,,,20.9,0,,,,
192,柳林,2017-03-27 16:00,11.1,0,,,2.4,0,320,0,34,0,4.5,-4.2,1015.4,0,1019.1,0,.5,0,.83,,,,,,,1193,,,13.8,0,,,,
192,柳林,2017-03-27 17:00,11.2,0,,,4,0,320,0,25,0,3.3,-8.1,1015.5,0,1019.2,0,.3,0,.47,,,,,,,1557,,,11.6,0,,,,
192,柳林,2017-03-27 18:00,10.7,0,,,2.6,0,340,0,26,0,3.3,-8,1015.7,0,1019.4,0,1,0,.43,,,,,,,1837,,,9.2,0,,,,
192,柳林,2017-03-27 19:00,9.3,0,,,1.4,0,270,0,31,0,3.6,-6.9,1016.5,0,1020.2,0,.1,0,.05,,,,,,,1938,,,6.5,0,,,,
192,柳林,2017-03-27 20:00,6,0,,,.4,0,0,0,47,0,4.4,-4.4,1017.4,0,1021.2,0,,9,,,,,,,,1838,,,5,0,,,,
192,柳林,2017-03-27 21:00,3.9,0,,,.6,0,360,0,62,0,5,-2.7,1018.3,0,1022.1,0,,9,,,,,,,,1394,,,3.7,0,,,,
192,柳林,2017-03-27 22:00,3.3,0,,,.5,0,230,0,65,0,5,-2.6,1018.9,0,1022.7,0,,9,,,,,,,,1382,,,2.8,0,,,,
192,柳林,2017-03-27 23:00,1.8,0,,,.4,0,0,0,68,0,4.8,-3.4,1019.2,0,1023,0,,9,,,,,,,,1531,,,2.1,0,,,,
192,柳林,2017-03-28 00:00,1.2,0,,,.5,0,50,0,73,0,4.9,-3.1,1019.3,0,1023.1,0,,9,,,,,,,,1291,,,1.3,0,,,,
192,柳林,2017-03-28 01:00,0,0,,,.2,0,0,0,78,0,4.8,-3.3,1019.5,0,1023.3,0,,9,,,,,,,,1264,,,.7,0,,,,
192,柳林,2017-03-28 02:00,-.5,0,,,.5,0,90,0,82,0,4.8,-3.2,1019.7,0,1023.6,0,,9,,,,,,,,1126,,,.2,0,,,,
192,柳林,2017-03-28 03:00,-.9,0,,,.8,0,200,0,84,0,4.8,-3.2,1019.9,0,1023.8,0,,9,,,,,,,,1070,,,.2,0,,,,
192,柳林,2017-03-28 04:00,-1.3,0,,,.6,0,50,0,87,0,4.9,-3.1,1020,0,1023.9,0,,9,,,,,,,,816,,,.1,0,,,,
192,柳林,2017-03-28 05:00,-1.3,0,,,.6,0,50,0,87,0,4.9,-3.1,1020,0,1023.9,0,,9,,,,,,,,822,,,0,0,,,,
192,柳林,2017-03-28 06:00,-1.9,0,,,.3,0,0,0,88,0,4.7,-3.6,1020.8,0,1024.7,0,,9,,,,,,,,627,,,-.3,0,,,,
